account_id,order_id,shop_name,event_name,event_category,event_subcategories,first_event_date_start,last_event_date_end,first_name,last_name,email,ticket_name,barcode,order_status,order_invalidated,order_invalidated_at,ticket_invalidated,ticket_invalidated_at,created_at,paid_currency,order_value,order_fees,transaction_fees,ticket_value,ticket_fees,optionals_value,refunded_amount,payment_id,payment_method,coupons,device,tracker,tracker_name,seat,is_scanned,first_scanned_at,order_metadata_first_name,order_metadata_last_name,order_metadata_wrong1,order_metadata_wrong2,order_metadata_wrong3,order_metadata_wrong4,order_metadata_wrong5,order_metadata_wrong6,order_metadata_wrong7,order_metadata_wrong8,order_metadata_city,order_metadata_gender,order_metadata_province,order_metadata_company,order_metadata_country,order_metadata_covid_no_symptoms,order_metadata_age,order_metadata_wrong9,order_metadata_wrong10,order_metadata_wrong11,order_metadata_wrong12,order_metadata_wrong13,order_metadata_wrong14,order_ticket_metadata_first_name,order_ticket_metadata_last_name,order_ticket_wrong1,order_ticket_metadata_email,order_ticket_metadata_street,order_ticket_metadata_street_number,order_ticket_metadata_street_number_additional,order_ticket_metadata_postal,order_ticket_metadata_date_of_birth,order_ticket_metadata_state,order_ticket_metadata_city,order_ticket_metadata_gender,order_ticket_metadata_province,order_ticket_metadata_company,order_ticket_metadata_country,order_ticket_metadata_covid_no_symptoms,order_ticket_metadata_age,order_ticket_wrong2,order_ticket_metadata_phone,order_ticket_metadata_fullname,order_ticket_metadata_covid_one_household,order_ticket_metadata_keep_me_informed,order_ticket_metadata_Diet,geolocation_street_name,geolocation_street_number,geolocation_locality,geolocation_postal_code,geolocation_sub_locality,geolocation_admin_level_1,geolocation_admin_level_2,geolocation_country_code,geolocation_latitude,geolocation_longitude,ticket_pdf_link
0,775869c0-578b-11e8-be7d-6f8eba3dca51,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Matthew,Beltran,placeholder5158@hotmail.com,Ticket 2,TFEP8UBSFTUX4Q9,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,776571f0-578b-11e8-bc2a-1f91632ede04,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Erik,Figueroa,placeholder5159@hotmail.com,Ticket 2,TFEX7AM9ADY558M,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77739fc0-578b-11e8-98a6-93d997d52918,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Stephen,Mays,placeholder5160@hotmail.com,Ticket 2,TFEAXBQYYMQD64N,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Oirschot,male,Noord-Brabant,,Netherlands,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7787fb80-578b-11e8-8e88-4bcb50017cb5,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Antoine,Le,placeholder5161@hotmail.com,Ticket 2,TFEUMTBZQ2ZQH7U,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,779489d0-578b-11e8-9561-5bb3c18e9330,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Dominic,Haynes,placeholder5162@hotmail.com,Ticket 2,TFEXEDKR3XDPUH5,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,Made,woman,North Brabant,,Netherlands,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77a634d0-578b-11e8-85e5-95fec5338269,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Izabella,Hammond,placeholder5163@hotmail.com,Ticket 2,TFEBGKZFY3DMPSQ,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77b48d20-578b-11e8-9f83-5da8b7fd05a9,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jaylen,Huffman,placeholder5164@hotmail.com,Ticket 2,TFEBV3AYU6XPAWA,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77c04550-578b-11e8-9429-f58594f9af63,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Lyla,Jarvis,placeholder5165@hotmail.com,Ticket 2,TFEMNTHAT55WDDB,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,Hilvarenbeek,woman,Noord-Brabant,,Netherlands,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77ce4c00-578b-11e8-8841-1741d840d646,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Veronica,Fleming,placeholder5166@hotmail.com,Ticket 2,TFEGC4DJDUC99RB,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77dd1330-578b-11e8-bbca-d3f42843e017,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Dean,Huff,placeholder5167@hotmail.com,Ticket 2,TFEFGA9VBGBUP5E,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77e852c0-578b-11e8-b773-93615125a3d3,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Kelsie,Schmidt,placeholder5168@hotmail.com,Ticket 2,TFE9FEY4NUED5GX,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77f8d680-578b-11e8-8cd5-edac3ea61fc1,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Cierra,Dodson,placeholder5169@hotmail.com,Ticket 2,TFEKA2ZSJF6QG9X,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7831d9d0-578b-11e8-8d1d-f3f573266fd3,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Colt,Farley,placeholder5173@hotmail.com,Ticket 2,TFEVMRYGBZX9TUT,paid,,,,,3/4/2016 18:08,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,783ec280-578b-11e8-8237-ffab5150e818,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Ethan,Webster,placeholder5174@hotmail.com,Ticket 2,TFE6Q59GTQF9T28,paid,,,,,3/4/2016 18:07,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:07,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,784fe280-578b-11e8-800f-8317f3e23ad7,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Dixie,Daniel,placeholder5175@hotmail.com,Ticket 2,TFE2MH7RBRHYB7Q,paid,,,,,3/4/2016 18:07,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,787eecc0-578b-11e8-a86b-8f38f3a36b78,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Terrance,Shaw,placeholder5179@hotmail.com,Ticket 2,TFETAMU862UBB3Q,paid,,,,,3/4/2016 18:07,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,788b2c80-578b-11e8-aa98-e51095ab9afb,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Joyce,Lucero,placeholder5180@hotmail.com,Ticket 2,TFE9565G6F9Y295,paid,,,,,3/4/2016 18:07,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6cb21810-578b-11e8-a7e0-59dc3af89b4b,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Odin,Parsons,placeholder4969@hotmail.com,Ticket 2,TFEJMGMSBNDUUU2,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6cbd9b00-578b-11e8-be1c-1127a1a61b2e,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jeremiah,Sandoval,placeholder4970@hotmail.com,Ticket 2,TFEU3KCSBFZ7ZX9,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6cf63210-578b-11e8-9629-a916ef10d5c0,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Alfonso,Gilbert,placeholder4974@hotmail.com,Ticket 2,TFEZCHU4MNRFS8V,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d013060-578b-11e8-8b36-b5bd96fe433a,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Emerson,Mcdaniel,placeholder4975@hotmail.com,Ticket 2,TFE35FJG2YK6QDV,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d35eea0-578b-11e8-8fa3-fd2d545d1176,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Camryn,Cox,placeholder4979@hotmail.com,Ticket 2,TFEWUB8XQNV8C9Z,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d42da50-578b-11e8-a633-9f9f1f417491,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Zain,Lane,placeholder4980@hotmail.com,Ticket 2,TFEBQ9NV5JCQHA4,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d4e6110-578b-11e8-8600-01c6e47f4429,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Sandra,Montes,placeholder4981@hotmail.com,Ticket 2,TFEQY8PS3WMD4ZP,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Rotterdam,male,South Holland,,Netherlands,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d5f3f80-578b-11e8-bc2c-ff3a84176a14,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Ashlynn,Arellano,placeholder4982@hotmail.com,Ticket 2,TFEP4RAU7SUSSUQ,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d728540-578b-11e8-ba9e-8f6512c9b6fb,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jaylene,Dean,placeholder4983@hotmail.com,Ticket 2,TFE9MT8T92FJZN4,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d860080-578b-11e8-803f-51f983925fb2,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Akira,Li,placeholder4984@hotmail.com,Ticket 2,TFEHJW8J68MG25V,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6d966b40-578b-11e8-bbac-75169a74aa1c,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Marianna,Cobb,placeholder4985@hotmail.com,Ticket 2,TFEF6YQKMTEEPFN,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,Nijmegen,woman,Gelderland,,Netherlands,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6da74c50-578b-11e8-b13a-9d5c5004ca0c,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jayden,Shea,placeholder4986@hotmail.com,Ticket 2,TFEFFJWPX479F8R,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6db3d5b0-578b-11e8-8473-3d22d9e0bf18,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Carla,Mcgrath,placeholder4987@hotmail.com,Ticket 2,TFE9EFK5MZ239NK,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6dc2fd70-578b-11e8-9a82-036d016629e9,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Rory,Bell,placeholder4988@hotmail.com,Ticket 2,TFEAT7FGRWADSYG,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,Amstelveen,male,Noord-Holland,,Netherlands,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6dd2a6c0-578b-11e8-9ad2-33a3ec686fa8,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Avah,Frank,placeholder4989@hotmail.com,Ticket 2,TFEU6QZ3Q8Z3567,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6ddec9b0-578b-11e8-ae55-0f2d4efc19d2,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Hazel,Todd,placeholder4990@hotmail.com,Ticket 2,TFEDFEUFXRPPSDN,paid,,,,,3/4/2016 18:14,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:14,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6dede4d0-578b-11e8-becc-8163ec471195,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jaydon,Woodard,placeholder4991@hotmail.com,Ticket 2,TFE9WJDKS5RKRZW,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6dfec9c0-578b-11e8-be1a-5b97c90d9676,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Giovanna,Hammond,placeholder4992@hotmail.com,Ticket 2,TFEB6TN2PF7GZGR,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e08feb0-578b-11e8-b3db-91874b585c63,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Adrienne,Maxwell,placeholder4993@hotmail.com,Ticket 2,TFEBJVTQN42XCQU,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e19ae00-578b-11e8-91b1-4b3b058a0113,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Leticia,Webb,placeholder4994@hotmail.com,Ticket 2,TFE756WHT8JUEVE,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e2b76f0-578b-11e8-9ef7-1fcf837ca666,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Lyric,Tapia,placeholder4995@hotmail.com,Ticket 2,TFE9BCXHXTV83MU,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e37fa80-578b-11e8-87e4-e9e09596e500,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Mya,Waters,placeholder4996@hotmail.com,Ticket 2,TFE9SUHUJ6NAF2T,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e49d2e0-578b-11e8-bef6-79371e6f4851,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Keith,Dougherty,placeholder4997@hotmail.com,Ticket 2,TFE9ZA3AJ45PWQ2,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e55c410-578b-11e8-8b9b-89bbe6ba6bcb,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jaden,Savage,placeholder4998@hotmail.com,Ticket 2,TFEQBARRBDZ95SS,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e618400-578b-11e8-ae5f-03425b4495e8,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Gillian,Spence,placeholder4999@hotmail.com,Ticket 2,TFEXSCV22ZVAX5A,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e6cb150-578b-11e8-9941-3d2d671b3d70,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Jayson,Vance,placeholder5000@hotmail.com,Ticket 2,TFE852KTWCX47PA,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e7a84c0-578b-11e8-a0f7-89719c3049b0,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Laurel,Bray,placeholder5001@hotmail.com,Ticket 2,TFE6BZMH3UZCFVU,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e866b00-578b-11e8-8a81-43e7bba2b803,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Meredith,Boyer,placeholder5002@hotmail.com,Ticket 2,TFEDRJG3YDGJ3SQ,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e920040-578b-11e8-8ee2-bb034b0fc1b5,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Hector,Walton,placeholder5003@hotmail.com,Ticket 2,TFE558KQFHPSFEE,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6e9fee80-578b-11e8-8abe-9d9dfeab7494,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Rogelio,Hardin,placeholder5004@hotmail.com,Ticket 2,TFEMVR9FXBD28AR,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Amsterdam,male,North Holland,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6eaf0560-578b-11e8-a751-6f8e279cabe1,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Rihanna,Washington,placeholder5005@hotmail.com,Ticket 2,TFEHZKCP5N7AF2J,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6eba21b0-578b-11e8-8a15-c95710496930,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Lance,Shepard,placeholder5006@hotmail.com,Ticket 2,TFE5JSSUWG5ZM8J,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6ec97280-578b-11e8-904e-159ac5f186a8,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Valerie,Lewis,placeholder5007@hotmail.com,Ticket 2,TFED438B7UEGCTK,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6ed50900-578b-11e8-a2ca-f932a1c64c25,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Trent,Boyd,placeholder5008@hotmail.com,Ticket 2,TFEQHN2WRY4TAEJ,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6ee057c0-578b-11e8-92bb-d124a121c608,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Aurora,Walsh,placeholder5009@hotmail.com,Ticket 2,TFEH2ZEWPTRNZJE,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6eeb9fe0-578b-11e8-95e1-5f945db81172,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Broderick,Howard,placeholder5010@hotmail.com,Ticket 2,TFE7SP7MZTRB893,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6efaef30-578b-11e8-88d3-87a7fb386aca,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Baylee,Holland,placeholder5011@hotmail.com,Ticket 2,TFE5FP3XQ6UXQ9T,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6f08c240-578b-11e8-b6ad-473cab7d4e85,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Ronald,Choi,placeholder5012@hotmail.com,Ticket 2,TFEDKTRDNFN8HHD,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6f142900-578b-11e8-9baf-47e514fede6e,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Alyssa,Mathews,placeholder5013@hotmail.com,Ticket 2,TFETZGZV8C5DFFJ,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6f1f44f0-578b-11e8-a87e-3b4c62cfcc5f,Import,Data preview 2016,other,other,9/12/2016 17:00,9/12/2016 21:00,Callie,Wilson,placeholder5014@hotmail.com,Ticket 2,TFEVUS5CHXXHWFV,paid,,,,,3/4/2016 18:13,,0,0,0,20,0,0,0,,,,desktop,,,,1,9/12/2016 18:13,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
