order_id,shop_name,event_name,event_category,event_subcategories,first_event_date_start,last_event_date_end,first_name,last_name,email,ticket_name,barcode,order_status,order_invalidated,order_invalidated_at,ticket_invalidated,ticket_invalidated_at,created_at,paid_currency,order_value,order_fees,transaction_fees,ticket_value,ticket_fees,optionals_value,refunded_amount,payment_id,payment_method,coupons,device,tracker,tracker_name,seat,is_scanned,first_scanned_at,order_metadata_first_name,order_metadata_last_name,order_metadata_wrong1,order_metadata_wrong2,order_metadata_wrong3,order_metadata_wrong4,order_metadata_wrong5,order_metadata_wrong6,order_metadata_wrong7,order_metadata_wrong8,order_metadata_city,order_metadata_gender,order_metadata_province,order_metadata_company,order_metadata_country,order_metadata_covid_no_symptoms,order_metadata_age,order_metadata_wrong9,order_metadata_wrong10,order_metadata_wrong11,order_metadata_wrong12,order_metadata_wrong13,order_metadata_wrong14,order_ticket_metadata_first_name,order_ticket_metadata_last_name,order_ticket_wrong1,order_ticket_metadata_email,order_ticket_metadata_street,order_ticket_metadata_street_number,order_ticket_metadata_street_number_additional,order_ticket_metadata_postal,order_ticket_metadata_date_of_birth,order_ticket_metadata_state,order_ticket_metadata_city,order_ticket_metadata_gender,order_ticket_metadata_province,order_ticket_metadata_company,order_ticket_metadata_country,order_ticket_metadata_covid_no_symptoms,order_ticket_metadata_age,order_ticket_wrong2,order_ticket_metadata_phone,order_ticket_metadata_fullname,order_ticket_metadata_covid_one_household,order_ticket_metadata_keep_me_informed,order_ticket_metadata_Diet,geolocation_street_name,geolocation_street_number,geolocation_locality,geolocation_postal_code,geolocation_sub_locality,geolocation_admin_level_1,geolocation_admin_level_2,geolocation_country_code,geolocation_latitude,geolocation_longitude,ticket_pdf_link
05e2ffb0-578b-11e8-88e9-938424d35aa5,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Jabari,Drake,placeholder2658@hotmail.com,Ticket 1,TFEMJMDQASSUN98,paid,,,,,09/17/2016 22:29:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:29:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05ec56c0-578b-11e8-8814-af0fdcf7c18e,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Zoe,Peters,placeholder2659@hotmail.com,Ticket 1,TFEUFH4YRW9Q63A,paid,,,,,09/17/2016 21:49:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 21:49:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05f67c30-578b-11e8-8d50-e9aa525c69a4,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Sharon,Osborne,placeholder2660@hotmail.com,Ticket 1,TFEWHKTDE8Y3529,paid,,,,,09/17/2016 20:00:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 20:00:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06052c60-578b-11e8-ad9a-2f55f0a211c2,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Adam,Murray,placeholder2661@hotmail.com,Ticket 1,TFEYB7HGZQFDZAE,paid,,,,,09/17/2016 20:00:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060b4580-578b-11e8-85d2-3d64c35c0d81,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Julianne,Rogers,placeholder2662@hotmail.com,Ticket 1,TFE88ZS8TB2PBSR,paid,,,,,09/17/2016 20:00:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061156a0-578b-11e8-adbc-3de7c20bd00f,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Scarlett,Hinton,placeholder2663@hotmail.com,Ticket 1,TFE4Y7R948BBSUT,paid,,,,,09/17/2016 17:21:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 17:21:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061b73a0-578b-11e8-98f7-897eb54a9659,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Edward,Mckee,placeholder2664@hotmail.com,Ticket 1,TFE4X8HFUJCPYV3,paid,,,,,09/17/2016 17:21:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 17:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06218bd0-578b-11e8-afe2-0587beaa0be3,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Cynthia,Fox,placeholder2665@hotmail.com,Ticket 1,TFEWP5BYM3RAGCZ,paid,,,,,09/17/2016 16:34:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 16:34:00,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062a3340-578b-11e8-ad79-3f7a0430e60e,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Barbara,Shannon,placeholder2666@hotmail.com,Ticket 1,TFE8JJQU4TPG9VW,paid,,,,,09/17/2016 16:34:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 16:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06471460-578b-11e8-812c-35d28eec66ab,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Aisha,Marquez,placeholder2669@hotmail.com,Ticket 1,TFEXBNQG44SRZ4U,paid,,,,,09/17/2016 14:32:00,,0,0,0,10,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Roosendaal,male,North Brabant,,Netherlands,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064fc3a0-578b-11e8-987d-031e3d8c724e,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Rachel,Santana,placeholder2670@hotmail.com,Ticket 1,TFEP439YTHMKUEB,paid,,,,,09/17/2016 14:29:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 14:29:00,,,,,,,,,,,Amsterdam,woman,North Holland,,Netherlands,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06587a20-578b-11e8-9069-817ac9c33656,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Ezekiel,Chandler,placeholder2671@hotmail.com,Ticket 1,TFEHUMUGPCXDNEM,paid,,,,,09/17/2016 13:55:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:55:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
066213b0-578b-11e8-9b79-1d1f17f071a5,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Aditya,Morris,placeholder2672@hotmail.com,Ticket 1,TFEXY88876TDTU2,paid,,,,,09/17/2016 13:22:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:22:00,,,,,,,,,,,Breda,male,North Brabant,,Netherlands,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06816ae0-578b-11e8-b421-23063a11a8eb,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Cyrus,Hawkins,placeholder2675@hotmail.com,Ticket 1,TFE68ZZGR75S9VU,paid,,,,,09/17/2016 10:40:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
068858a0-578b-11e8-b07c-696133112dc1,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Sergio,Graham,placeholder2676@hotmail.com,Ticket 1,TFE3X34JP5CS7QD,paid,,,,,09/17/2016 00:11:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:11:00,,,,,,,,,,,Kaatsheuvel,male,North Brabant,,Netherlands,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
069231d0-578b-11e8-8a4a-cf5b189d7dea,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Deanna,Shaw,placeholder2677@hotmail.com,Ticket 1,TFEXG8HWWDUJWB7,paid,,,,,09/17/2016 00:11:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b0cf80-578b-11e8-aa27-695560ef4c27,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Regina,Miranda,placeholder2680@hotmail.com,Ticket 1,TFEFQBU4X347W8M,paid,,,,,09/16/2016 20:34:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 20:34:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff4b9bc0-578a-11e8-a0a2-ef50593a9d8d,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Marley,Norton,placeholder2469@hotmail.com,Ticket 1,TFEWVSBC534QCVA,paid,,,,,09/20/2016 15:16:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 15:16:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff7c7c30-578a-11e8-ba4b-03a774099c19,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Milo,Collins,placeholder2474@hotmail.com,Ticket 1,TFEA7ZZSSCSX4TD,paid,,,,,09/20/2016 13:21:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:21:00,,,,,,,,,,,Eindhoven,male,North Brabant,,Netherlands,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff95b210-578a-11e8-bd7a-0dfa85d84f35,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Rodolfo,Richards,placeholder2477@hotmail.com,Ticket 1,TFESB8VXAW328ZY,paid,,,,,09/20/2016 13:03:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:03:00,,,,,,,,,,,Roermond,woman,Limburg,,Netherlands,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9e1200-578a-11e8-b75f-27d954c6bf70,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Christina,Hutchinson,placeholder2478@hotmail.com,Ticket 1,TFEJ94NGWAN2Y4E,paid,,,,,09/20/2016 13:03:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa36540-578a-11e8-adc4-777b21d09f86,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Lyric,Goodwin,placeholder2479@hotmail.com,Ticket 1,TFEBFEH7VHVU9SK,paid,,,,,09/20/2016 13:03:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa964f0-578a-11e8-ab64-a747b0597c87,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Cameron,Weeks,placeholder2480@hotmail.com,Ticket 1,TFE626A38TGHY4N,paid,,,,,09/20/2016 13:03:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffaed310-578a-11e8-a56e-ed2798f9ce42,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Esther,Higgins,placeholder2481@hotmail.com,Ticket 1,TFEJE3D4E68B8VZ,paid,,,,,09/20/2016 12:47:00,,0,0,0,10,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb96f00-578a-11e8-b2b9-27b50b842ca7,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Peter,Khan,placeholder2482@hotmail.com,Ticket 1,TFE8B96RTTWUJBE,paid,,,,,09/20/2016 11:47:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 11:47:00,,,,,,,,,,,Breda,male,North Brabant,,Netherlands,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc2ecf0-578a-11e8-b0e3-9f56fc549b06,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Mckenna,Hubbard,placeholder2483@hotmail.com,Ticket 1,TFE2G3R7X9VXPSX,paid,,,,,09/20/2016 10:59:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 10:59:00,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffcb8c80-578a-11e8-b0eb-e57c0371f011,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Imani,Burke,placeholder2484@hotmail.com,Ticket 1,TFESTJZS9KVWEQU,paid,,,,,09/20/2016 10:59:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 10:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffd0a9c0-578a-11e8-8eb9-afc6b9b9ee85,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Malcolm,Swanson,placeholder2485@hotmail.com,Ticket 1,TFEFB6H3SRMV5YQ,paid,,,,,09/20/2016 10:59:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 10:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffd5f9e0-578a-11e8-a545-83c690a7272b,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Ricky,Garza,placeholder2486@hotmail.com,Ticket 1,TFEJGWHA9G3U3Q5,paid,,,,,09/20/2016 10:59:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 10:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffdba840-578a-11e8-80e6-a7d21c4cb6d7,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Lyric,Bradshaw,placeholder2487@hotmail.com,Ticket 1,TFE99Z6FH8S54HN,paid,,,,,09/20/2016 09:22:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 09:22:00,,,,,,,,,,,Breda,male,North Brabant,,Netherlands,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffe60b70-578a-11e8-ab66-a38214e25470,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Madeleine,Tyler,placeholder2488@hotmail.com,Ticket 1,TFECXFMVN4NZ6FQ,paid,,,,,09/20/2016 08:57:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 08:57:00,,,,,,,,,,,Utrecht,male,Utrecht,,Netherlands,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff01520-578a-11e8-9f6b-6b28a8218f46,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Philip,Patel,placeholder2489@hotmail.com,Ticket 1,TFE99F3K5TWV886,paid,,,,,09/20/2016 08:57:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 08:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff5cfd0-578a-11e8-8075-113b45447fbf,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Caden,Pope,placeholder2490@hotmail.com,Ticket 1,TFE4J4S7PAGH4WQ,paid,,,,,09/20/2016 08:34:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 08:34:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fffed570-578a-11e8-a666-a7d997afa7d0,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Abigail,Blake,placeholder2491@hotmail.com,Ticket 1,TFEX5XE2U7MBRQM,paid,,,,,09/20/2016 04:01:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 04:01:00,,,,,,,,,,,Rotterdam,male,South Holland,,Netherlands,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00083d60-578b-11e8-ae59-d398e9eb8ec3,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Nelson,Harmon,placeholder2492@hotmail.com,Ticket 1,TFEQ2PDEG4JSVJ8,paid,,,,,09/20/2016 01:27:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 01:27:00,,,,,,,,,,,Eindhoven,woman,North Brabant,,Netherlands,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00127f80-578b-11e8-b39a-41e271d2b505,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Jaydan,Daniels,placeholder2493@hotmail.com,Ticket 1,TFEFB3PYFJ4X5X6,paid,,,,,09/20/2016 01:27:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 01:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001816d0-578b-11e8-9fbc-c1f156ab9432,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Jasper,Bass,placeholder2494@hotmail.com,Ticket 1,TFEB3GF6YK84FD4,paid,,,,,09/20/2016 00:38:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:38:00,,,,,,,,,,,Haarlem,male,North Holland,,Netherlands,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00208d30-578b-11e8-bf1f-5921522e1090,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Demarion,Morrow,placeholder2495@hotmail.com,Ticket 1,TFEUHBW8QCF8NTV,paid,,,,,09/20/2016 00:30:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:30:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0028c2b0-578b-11e8-bc5b-673d7a532054,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Kayden,Webster,placeholder2496@hotmail.com,Ticket 1,TFENQEAFYG7BPYC,paid,,,,,09/20/2016 00:30:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002eb040-578b-11e8-afd8-cd5e623178e5,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Sarahi,Gould,placeholder2497@hotmail.com,Ticket 1,TFE3RF5P3JH64SV,paid,,,,,09/20/2016 00:27:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:27:00,,,,,,,,,,,Amsterdam,woman,North Holland,,Netherlands,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00391a40-578b-11e8-9e78-e327b7b5c38e,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Annabel,Owens,placeholder2498@hotmail.com,Ticket 1,TFERRDPJ5PW3WNE,paid,,,,,09/20/2016 00:27:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003edfe0-578b-11e8-8f79-ad5ff3110650,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Ruben,Mendoza,placeholder2499@hotmail.com,Ticket 1,TFEBQQURM9XHKES,paid,,,,,09/20/2016 00:00:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 00:00:00,,,,,,,,,,,Breda,woman,North Brabant,,Netherlands,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00477fb0-578b-11e8-ae19-c9c7c45a517e,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Kendall,Koch,placeholder2500@hotmail.com,Ticket 1,TFEGR29S8EHPMXA,paid,,,,,09/19/2016 23:46:00,,0,0,0,10,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,Breda,woman,North Brabant,,Netherlands,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004fdaf0-578b-11e8-8ca0-af779e704784,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Kamren,Fleming,placeholder2501@hotmail.com,Ticket 1,TFE5D3T98EPBBWA,paid,,,,,09/19/2016 23:46:00,,0,0,0,10,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0056e6b0-578b-11e8-9873-9dc35d8b22ce,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Joanna,Hurley,placeholder2502@hotmail.com,Ticket 1,TFEH9Q2EZUKH8GT,paid,,,,,09/19/2016 23:24:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 23:24:00,,,,,,,,,,,Eindhoven,male,North Brabant,,Netherlands,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0060ab50-578b-11e8-b85f-57bb1ff4d58c,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Cornelius,Zimmerman,placeholder2503@hotmail.com,Ticket 1,TFE2UMZ99MFWTS8,paid,,,,,09/19/2016 22:52:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:52:00,,,,,,,,,,,Tilburg,male,North Brabant,,Netherlands,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00697040-578b-11e8-a5be-ab64d08d659b,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Rodolfo,Lester,placeholder2504@hotmail.com,Ticket 1,TFEXU9BNUHG9K9T,paid,,,,,09/19/2016 22:48:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:48:00,,,,,,,,,,,Breda,woman,North Brabant,,Netherlands,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0073f6d0-578b-11e8-939c-69fcf75f33f0,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Hillary,Cunningham,placeholder2505@hotmail.com,Ticket 1,TFEJYN346G5FNSZ,paid,,,,,09/19/2016 22:48:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007a3ef0-578b-11e8-9d07-25428cd85ab8,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Marvin,Knapp,placeholder2506@hotmail.com,Ticket 1,TFE6W9CWRV5WN6B,paid,,,,,09/19/2016 22:31:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:31:00,,,,,,,,,,,Tilburg,woman,North Brabant,,Netherlands,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00842eb0-578b-11e8-a8b8-498fb6603519,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Bethany,Bartlett,placeholder2507@hotmail.com,Ticket 1,TFED5ND7SNRCXBX,paid,,,,,09/19/2016 22:31:00,,0,0,0,10,0,0,0,,,,desktop,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00895840-578b-11e8-9623-850feb77e628,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Randall,Allen,placeholder2508@hotmail.com,Ticket 1,TFEEUBN87ZF6BBB,paid,,,,,09/19/2016 22:31:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00904cd0-578b-11e8-9918-23683e41b8fd,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Demarion,Middleton,placeholder2509@hotmail.com,Ticket 1,TFEHVDEG6AVSF4K,paid,,,,,09/19/2016 22:31:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00985740-578b-11e8-9310-a17c5e96ef6c,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Sandra,Dougherty,placeholder2510@hotmail.com,Ticket 1,TFEBMY6DEGGK9SY,paid,,,,,09/19/2016 22:21:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:21:00,,,,,,,,,,,Bergen op Zoom,male,North Brabant,,Netherlands,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00a48850-578b-11e8-9a64-43706547b0d0,Import,Data preview 2016,other,other,09/12/2016 17:00:00,09/12/2016 21:00:00,Alissa,Estrada,placeholder2511@hotmail.com,Ticket 1,TFEUXCCNNG7T457,paid,,,,,09/19/2016 22:06:00,,0,0,0,10,0,0,0,,,,desktop,,,,1,09/12/2016 22:06:00,,,,,,,,,,,Tegelen,male,Limburg,,Netherlands,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
